Entity,Code,Date,parks
Malta,MLT,2020-09-11,33
Malta,MLT,2020-09-12,29.667
Malta,MLT,2020-09-13,16.333
Malta,MLT,2020-09-14,11.5
Malta,MLT,2020-09-15,12.4
Malta,MLT,2020-09-16,15.5
Malta,MLT,2020-09-17,17.857
Malta,MLT,2020-09-18,17.143
Malta,MLT,2020-09-19,18.714
Malta,MLT,2020-09-20,25.286
Malta,MLT,2020-09-21,41.857
Malta,MLT,2020-09-22,42.857
Malta,MLT,2020-09-23,42.857
Malta,MLT,2020-09-24,43.429
Malta,MLT,2020-09-25,42.286
Malta,MLT,2020-09-26,38.143
Malta,MLT,2020-09-27,32.857
Malta,MLT,2020-09-28,21.714
Malta,MLT,2020-09-29,21.571
Malta,MLT,2020-09-30,22.857
Malta,MLT,2020-10-01,22.286
Malta,MLT,2020-10-02,22.857
Malta,MLT,2020-10-03,25.286
Malta,MLT,2020-10-04,28.571
Malta,MLT,2020-10-05,25.714
Malta,MLT,2020-10-06,25.143
Malta,MLT,2020-10-07,22.714
Malta,MLT,2020-10-08,21.429
Malta,MLT,2020-10-09,20.143
Malta,MLT,2020-10-10,21.143
Malta,MLT,2020-10-11,22.857
Malta,MLT,2020-10-12,18.571
Malta,MLT,2020-10-13,15.429
Malta,MLT,2020-10-14,14.857
Malta,MLT,2020-10-15,12.714
Malta,MLT,2020-10-16,11.286
Malta,MLT,2020-10-17,8.857
Malta,MLT,2020-10-18,7
Malta,MLT,2020-10-19,8.857
Malta,MLT,2020-10-20,9.571
Malta,MLT,2020-10-21,9.143
Malta,MLT,2020-10-22,11.143
Malta,MLT,2020-10-23,11.857
Malta,MLT,2020-10-24,11.714
Malta,MLT,2020-10-25,12
Malta,MLT,2020-10-26,14.857
Malta,MLT,2020-10-27,11.714
Malta,MLT,2020-10-28,9.571
Malta,MLT,2020-10-29,7.143
Malta,MLT,2020-10-30,4.143
Malta,MLT,2020-10-31,3.857
Malta,MLT,2020-11-01,3.714
Malta,MLT,2020-11-02,4.714
Malta,MLT,2020-11-03,8.429
Malta,MLT,2020-11-04,10.857
Malta,MLT,2020-11-05,10.571
Malta,MLT,2020-11-06,10.286
Malta,MLT,2020-11-07,9.429
Malta,MLT,2020-11-08,7.714
Malta,MLT,2020-11-09,4.429
Malta,MLT,2020-11-10,2.429
Malta,MLT,2020-11-11,0.286
Malta,MLT,2020-11-12,-0.143
Malta,MLT,2020-11-13,0
Malta,MLT,2020-11-14,1.143
Malta,MLT,2020-11-15,0.429
Malta,MLT,2020-11-16,0.429
Malta,MLT,2020-11-17,-3.286
Malta,MLT,2020-11-18,-4.429
Malta,MLT,2020-11-19,-7.714
Malta,MLT,2020-11-20,-11.571
Malta,MLT,2020-11-21,-18.857
Malta,MLT,2020-11-22,-25.429
Malta,MLT,2020-11-23,-28.857
Malta,MLT,2020-11-24,-28.143
Mauritius,MUS,2020-02-17,2.333
Mauritius,MUS,2020-02-18,7.75
Mauritius,MUS,2020-02-19,11.6
Mauritius,MUS,2020-02-20,15.333
Mauritius,MUS,2020-02-21,19.286
Mauritius,MUS,2020-02-22,20.429
Mauritius,MUS,2020-02-23,19.857
Mauritius,MUS,2020-02-24,18.286
Mauritius,MUS,2020-02-25,15.571
Mauritius,MUS,2020-02-26,10.857
Mauritius,MUS,2020-02-27,3.857
Mauritius,MUS,2020-02-28,-4.571
Mauritius,MUS,2020-02-29,-6
Mauritius,MUS,2020-03-01,-7.429
Mauritius,MUS,2020-03-02,-9
Mauritius,MUS,2020-03-03,-10
Mauritius,MUS,2020-03-04,-9.286
Mauritius,MUS,2020-03-05,-7.429
Mauritius,MUS,2020-03-06,-6.429
Mauritius,MUS,2020-03-07,-8.714
Mauritius,MUS,2020-03-08,-11.857
Mauritius,MUS,2020-03-09,-13
Mauritius,MUS,2020-03-10,-14.571
Mauritius,MUS,2020-03-11,-14.286
Mauritius,MUS,2020-03-12,-16.143
Mauritius,MUS,2020-03-13,-20.714
Mauritius,MUS,2020-03-14,-20.714
Mauritius,MUS,2020-03-15,-19.429
Mauritius,MUS,2020-03-16,-19
Mauritius,MUS,2020-03-17,-19.286
Mauritius,MUS,2020-03-18,-20.571
Mauritius,MUS,2020-03-19,-22.143
Mauritius,MUS,2020-03-20,-26
Mauritius,MUS,2020-03-21,-33.571
Mauritius,MUS,2020-03-22,-44
Mauritius,MUS,2020-03-23,-53
Mauritius,MUS,2020-03-24,-62.714
Mauritius,MUS,2020-03-25,-74.143
Mauritius,MUS,2020-03-26,-82.571
Mauritius,MUS,2020-03-27,-84.857
Mauritius,MUS,2020-03-28,-85.571
Mauritius,MUS,2020-03-29,-85.571
Mauritius,MUS,2020-03-30,-85.429
Mauritius,MUS,2020-03-31,-84.857
Mauritius,MUS,2020-04-01,-83.857
Mauritius,MUS,2020-04-02,-82.714
Mauritius,MUS,2020-04-03,-82.286
Mauritius,MUS,2020-04-04,-81.714
Mauritius,MUS,2020-04-05,-81.714
Mauritius,MUS,2020-04-06,-81
Mauritius,MUS,2020-04-07,-80.571
Mauritius,MUS,2020-04-08,-80.143
Mauritius,MUS,2020-04-09,-80.143
Mauritius,MUS,2020-04-10,-79.857
Mauritius,MUS,2020-04-11,-79.714
Mauritius,MUS,2020-04-12,-79.571
Mauritius,MUS,2020-04-13,-79.857
Mauritius,MUS,2020-04-14,-79.857
Mauritius,MUS,2020-04-15,-80
Mauritius,MUS,2020-04-16,-79.571
Mauritius,MUS,2020-04-17,-79.286
Mauritius,MUS,2020-04-18,-79.429
Mauritius,MUS,2020-04-19,-79.286
Mauritius,MUS,2020-04-20,-78.857
Mauritius,MUS,2020-04-21,-78.571
Mauritius,MUS,2020-04-22,-78
Mauritius,MUS,2020-04-23,-78.143
Mauritius,MUS,2020-04-24,-78.286
Mauritius,MUS,2020-04-25,-78.286
Mauritius,MUS,2020-04-26,-78.571
Mauritius,MUS,2020-04-27,-78.429
Mauritius,MUS,2020-04-28,-78
Mauritius,MUS,2020-04-29,-77.714
Mauritius,MUS,2020-04-30,-77.286
Mauritius,MUS,2020-05-01,-77.286
Mauritius,MUS,2020-05-02,-76.714
Mauritius,MUS,2020-05-03,-76.714
Mauritius,MUS,2020-05-04,-76.286
Mauritius,MUS,2020-05-05,-76
Mauritius,MUS,2020-05-06,-75.429
Mauritius,MUS,2020-05-07,-75
Mauritius,MUS,2020-05-08,-74
Mauritius,MUS,2020-05-09,-73.429
Mauritius,MUS,2020-05-10,-72.714
Mauritius,MUS,2020-05-11,-72.286
Mauritius,MUS,2020-05-12,-72
Mauritius,MUS,2020-05-13,-72
Mauritius,MUS,2020-05-14,-72.143
Mauritius,MUS,2020-05-15,-71.429
Mauritius,MUS,2020-05-16,-71.143
Mauritius,MUS,2020-05-17,-71.143
Mauritius,MUS,2020-05-18,-70.286
Mauritius,MUS,2020-05-19,-69.286
Mauritius,MUS,2020-05-20,-68.143
Mauritius,MUS,2020-05-21,-67.143
Mauritius,MUS,2020-05-22,-66.714
Mauritius,MUS,2020-05-23,-66.429
Mauritius,MUS,2020-05-24,-66.286
Mauritius,MUS,2020-05-25,-66
Mauritius,MUS,2020-05-26,-65.571
Mauritius,MUS,2020-05-27,-65.143
Mauritius,MUS,2020-05-28,-64.286
Mauritius,MUS,2020-05-29,-63.143
Mauritius,MUS,2020-05-30,-62.143
Mauritius,MUS,2020-05-31,-57.571
Mauritius,MUS,2020-06-01,-54.714
Mauritius,MUS,2020-06-02,-52.286
Mauritius,MUS,2020-06-03,-49.571
Mauritius,MUS,2020-06-04,-47
Mauritius,MUS,2020-06-05,-45
Mauritius,MUS,2020-06-06,-42.571
Mauritius,MUS,2020-06-07,-43.429
Mauritius,MUS,2020-06-08,-43.857
Mauritius,MUS,2020-06-09,-44.286
Mauritius,MUS,2020-06-10,-44.714
Mauritius,MUS,2020-06-11,-44.714
Mauritius,MUS,2020-06-12,-45
Mauritius,MUS,2020-06-13,-44.571
Mauritius,MUS,2020-06-14,-42.857
Mauritius,MUS,2020-06-15,-39.286
Mauritius,MUS,2020-06-16,-35.286
Mauritius,MUS,2020-06-17,-33.714
Mauritius,MUS,2020-06-18,-32.286
Mauritius,MUS,2020-06-19,-30.429
Mauritius,MUS,2020-06-20,-29.143
Mauritius,MUS,2020-06-21,-26.286
Mauritius,MUS,2020-06-22,-27.429
Mauritius,MUS,2020-06-23,-27.429
Mauritius,MUS,2020-06-24,-25.857
Mauritius,MUS,2020-06-25,-25.286
Mauritius,MUS,2020-06-26,-24.143
Mauritius,MUS,2020-06-27,-24.286
Mauritius,MUS,2020-06-28,-23.857
Mauritius,MUS,2020-06-29,-23.429
Mauritius,MUS,2020-06-30,-23.714
Mauritius,MUS,2020-07-01,-24.429
Mauritius,MUS,2020-07-02,-24.857
Mauritius,MUS,2020-07-03,-25.714
Mauritius,MUS,2020-07-04,-24.571
Mauritius,MUS,2020-07-05,-24.714
Mauritius,MUS,2020-07-06,-26.143
Mauritius,MUS,2020-07-07,-27.571
Mauritius,MUS,2020-07-08,-27.857
Mauritius,MUS,2020-07-09,-28
Mauritius,MUS,2020-07-10,-28.429
Mauritius,MUS,2020-07-11,-29.429
Mauritius,MUS,2020-07-12,-29.857
Mauritius,MUS,2020-07-13,-30
Mauritius,MUS,2020-07-14,-29.286
Mauritius,MUS,2020-07-15,-29.143
Mauritius,MUS,2020-07-16,-29
Mauritius,MUS,2020-07-17,-28.857
Mauritius,MUS,2020-07-18,-28.714
Mauritius,MUS,2020-07-19,-29.143
Mauritius,MUS,2020-07-20,-29.286
Mauritius,MUS,2020-07-21,-30.429
Mauritius,MUS,2020-07-22,-30.286
Mauritius,MUS,2020-07-23,-31.286
Mauritius,MUS,2020-07-24,-31.857
Mauritius,MUS,2020-07-25,-32.571
Mauritius,MUS,2020-07-26,-34.143
Mauritius,MUS,2020-07-27,-33.714
Mauritius,MUS,2020-07-28,-32.429
Mauritius,MUS,2020-07-29,-32.143
Mauritius,MUS,2020-07-30,-30.143
Mauritius,MUS,2020-07-31,-28.571
Mauritius,MUS,2020-08-01,-27
Mauritius,MUS,2020-08-02,-24.571
Mauritius,MUS,2020-08-03,-23.429
Mauritius,MUS,2020-08-04,-24
Mauritius,MUS,2020-08-05,-24.143
Mauritius,MUS,2020-08-06,-24.143
Mauritius,MUS,2020-08-07,-23.429
Mauritius,MUS,2020-08-08,-22.857
Mauritius,MUS,2020-08-09,-21.857
Mauritius,MUS,2020-08-10,-21.714
Mauritius,MUS,2020-08-11,-20.429
Mauritius,MUS,2020-08-12,-19.429
Mauritius,MUS,2020-08-13,-19.143
Mauritius,MUS,2020-08-14,-19.143
Mauritius,MUS,2020-08-15,-18.714
Mauritius,MUS,2020-08-16,-19.429
Mauritius,MUS,2020-08-17,-20
Mauritius,MUS,2020-08-18,-20.667
Mauritius,MUS,2020-08-19,-22.333
Mauritius,MUS,2020-08-20,-23
Mauritius,MUS,2020-08-21,-24.5
Mauritius,MUS,2020-08-22,-26.5
Mauritius,MUS,2020-08-23,-24.667
Mauritius,MUS,2020-08-24,-25
Mauritius,MUS,2020-08-25,-25
Mauritius,MUS,2020-08-26,-24.667
Mauritius,MUS,2020-08-27,-23.833
Mauritius,MUS,2020-08-28,-22.667
Mauritius,MUS,2020-08-29,-20.167
Mauritius,MUS,2020-08-30,-23
Mauritius,MUS,2020-08-31,-22.5
Mauritius,MUS,2020-09-01,-22.5
Mauritius,MUS,2020-09-02,-22.167
Mauritius,MUS,2020-09-03,-22.5
Mauritius,MUS,2020-09-04,-23
Mauritius,MUS,2020-09-05,-24.5
Mauritius,MUS,2020-09-06,-23.167
Mauritius,MUS,2020-09-07,-23.667
Mauritius,MUS,2020-09-08,-23.667
Mauritius,MUS,2020-09-09,-23.667
Mauritius,MUS,2020-09-10,-24.167
Mauritius,MUS,2020-09-11,-23.833
Mauritius,MUS,2020-09-12,-23.167
Mauritius,MUS,2020-09-13,-23.167
Mauritius,MUS,2020-09-14,-21.667
Mauritius,MUS,2020-09-15,-20.714
Mauritius,MUS,2020-09-16,-19.857
Mauritius,MUS,2020-09-17,-19.429
Mauritius,MUS,2020-09-18,-19.571
Mauritius,MUS,2020-09-19,-20.571
Mauritius,MUS,2020-09-20,-21
Mauritius,MUS,2020-09-21,-21.857
Mauritius,MUS,2020-09-22,-22.143
Mauritius,MUS,2020-09-23,-23
Mauritius,MUS,2020-09-24,-23.429
Mauritius,MUS,2020-09-25,-24.143
Mauritius,MUS,2020-09-26,-24
Mauritius,MUS,2020-09-27,-24.571
Mauritius,MUS,2020-09-28,-24
Mauritius,MUS,2020-09-29,-24.571
Mauritius,MUS,2020-09-30,-24.714
Mauritius,MUS,2020-10-01,-24.429
Mauritius,MUS,2020-10-02,-23.714
Mauritius,MUS,2020-10-03,-22.857
Mauritius,MUS,2020-10-04,-20.571
Mauritius,MUS,2020-10-05,-20.714
Mauritius,MUS,2020-10-06,-20.714
Mauritius,MUS,2020-10-07,-20.857
Mauritius,MUS,2020-10-08,-21
Mauritius,MUS,2020-10-09,-21.857
Mauritius,MUS,2020-10-10,-21.571
Mauritius,MUS,2020-10-11,-21.571
Mauritius,MUS,2020-10-12,-22.429
Mauritius,MUS,2020-10-13,-22.143
Mauritius,MUS,2020-10-14,-21.714
Mauritius,MUS,2020-10-15,-21.714
Mauritius,MUS,2020-10-16,-21.429
Mauritius,MUS,2020-10-17,-23.143
Mauritius,MUS,2020-10-18,-24
Mauritius,MUS,2020-10-19,-22.143
Mauritius,MUS,2020-10-20,-20.714
Mauritius,MUS,2020-10-21,-18.714
Mauritius,MUS,2020-10-22,-16.429
Mauritius,MUS,2020-10-23,-14.143
Mauritius,MUS,2020-10-24,-12.429
Mauritius,MUS,2020-10-25,-13.143
Mauritius,MUS,2020-10-26,-13.714
Mauritius,MUS,2020-10-27,-13.857
Mauritius,MUS,2020-10-28,-15
Mauritius,MUS,2020-10-29,-17.286
Mauritius,MUS,2020-10-30,-19
Mauritius,MUS,2020-10-31,-19
Mauritius,MUS,2020-11-01,-16.429
Mauritius,MUS,2020-11-02,-12.286
Mauritius,MUS,2020-11-03,-13.714
Mauritius,MUS,2020-11-04,-14.571
Mauritius,MUS,2020-11-05,-15
Mauritius,MUS,2020-11-06,-15.857
Mauritius,MUS,2020-11-07,-16.714
Mauritius,MUS,2020-11-08,-19.857
Mauritius,MUS,2020-11-09,-25
Mauritius,MUS,2020-11-10,-25
Mauritius,MUS,2020-11-11,-25
Mauritius,MUS,2020-11-12,-25
Mauritius,MUS,2020-11-13,-25.143
Mauritius,MUS,2020-11-14,-25.571
Mauritius,MUS,2020-11-15,-26.714
Mauritius,MUS,2020-11-16,-26.714
Mauritius,MUS,2020-11-17,-26.714
Mauritius,MUS,2020-11-18,-27
Mauritius,MUS,2020-11-19,-27.429
Mauritius,MUS,2020-11-20,-27.571
Mauritius,MUS,2020-11-21,-28.143
Mauritius,MUS,2020-11-22,-28.429
Mauritius,MUS,2020-11-23,-28.571
Mauritius,MUS,2020-11-24,-29.429
Mexico,MEX,2020-02-17,5.333
Mexico,MEX,2020-02-18,4.75
Mexico,MEX,2020-02-19,4.2
Mexico,MEX,2020-02-20,3.833
Mexico,MEX,2020-02-21,3.143
Mexico,MEX,2020-02-22,3.286
Mexico,MEX,2020-02-23,3.429
Mexico,MEX,2020-02-24,3.857
Mexico,MEX,2020-02-25,4.429
Mexico,MEX,2020-02-26,4.571
Mexico,MEX,2020-02-27,4.286
Mexico,MEX,2020-02-28,4.857
Mexico,MEX,2020-02-29,4.571
Mexico,MEX,2020-03-01,4.429
Mexico,MEX,2020-03-02,3.857
Mexico,MEX,2020-03-03,3.143
Mexico,MEX,2020-03-04,3
Mexico,MEX,2020-03-05,3.429
Mexico,MEX,2020-03-06,3
Mexico,MEX,2020-03-07,2.857
Mexico,MEX,2020-03-08,3.286
Mexico,MEX,2020-03-09,1.857
Mexico,MEX,2020-03-10,1.857
Mexico,MEX,2020-03-11,1.857
Mexico,MEX,2020-03-12,1.857
Mexico,MEX,2020-03-13,2.286
Mexico,MEX,2020-03-14,2.571
Mexico,MEX,2020-03-15,2
Mexico,MEX,2020-03-16,2.143
Mexico,MEX,2020-03-17,0.714
Mexico,MEX,2020-03-18,-1.571
Mexico,MEX,2020-03-19,-4.286
Mexico,MEX,2020-03-20,-7.857
Mexico,MEX,2020-03-21,-13.286
Mexico,MEX,2020-03-22,-19.429
Mexico,MEX,2020-03-23,-22.714
Mexico,MEX,2020-03-24,-26.286
Mexico,MEX,2020-03-25,-29.429
Mexico,MEX,2020-03-26,-32.286
Mexico,MEX,2020-03-27,-34.429
Mexico,MEX,2020-03-28,-35.429
Mexico,MEX,2020-03-29,-36.714
Mexico,MEX,2020-03-30,-37.571
Mexico,MEX,2020-03-31,-38.143
Mexico,MEX,2020-04-01,-38.571
Mexico,MEX,2020-04-02,-39.286
Mexico,MEX,2020-04-03,-40.143
Mexico,MEX,2020-04-04,-41.143
Mexico,MEX,2020-04-05,-42
Mexico,MEX,2020-04-06,-42.714
Mexico,MEX,2020-04-07,-43.429
Mexico,MEX,2020-04-08,-43.857
Mexico,MEX,2020-04-09,-44.571
Mexico,MEX,2020-04-10,-46.571
Mexico,MEX,2020-04-11,-47.714
Mexico,MEX,2020-04-12,-48.571
Mexico,MEX,2020-04-13,-49.143
Mexico,MEX,2020-04-14,-49.429
Mexico,MEX,2020-04-15,-49.714
Mexico,MEX,2020-04-16,-49.571
Mexico,MEX,2020-04-17,-48.143
Mexico,MEX,2020-04-18,-47.714
Mexico,MEX,2020-04-19,-47.429
Mexico,MEX,2020-04-20,-47.714
Mexico,MEX,2020-04-21,-48.571
Mexico,MEX,2020-04-22,-49.571
Mexico,MEX,2020-04-23,-50.571
Mexico,MEX,2020-04-24,-51.429
Mexico,MEX,2020-04-25,-52
Mexico,MEX,2020-04-26,-52.571
Mexico,MEX,2020-04-27,-53.143
Mexico,MEX,2020-04-28,-53.143
Mexico,MEX,2020-04-29,-52.857
Mexico,MEX,2020-04-30,-51.857
Mexico,MEX,2020-05-01,-52
Mexico,MEX,2020-05-02,-51.571
Mexico,MEX,2020-05-03,-51.286
Mexico,MEX,2020-05-04,-50.714
Mexico,MEX,2020-05-05,-50.714
Mexico,MEX,2020-05-06,-50.714
Mexico,MEX,2020-05-07,-51.429
Mexico,MEX,2020-05-08,-51
Mexico,MEX,2020-05-09,-50.857
Mexico,MEX,2020-05-10,-50.571
Mexico,MEX,2020-05-11,-51
Mexico,MEX,2020-05-12,-50.714
Mexico,MEX,2020-05-13,-50.571
Mexico,MEX,2020-05-14,-50.286
Mexico,MEX,2020-05-15,-49.571
Mexico,MEX,2020-05-16,-49.286
Mexico,MEX,2020-05-17,-49.143
Mexico,MEX,2020-05-18,-48.571
Mexico,MEX,2020-05-19,-48.143
Mexico,MEX,2020-05-20,-47.714
Mexico,MEX,2020-05-21,-47.429
Mexico,MEX,2020-05-22,-47.571
Mexico,MEX,2020-05-23,-47.571
Mexico,MEX,2020-05-24,-47.286
Mexico,MEX,2020-05-25,-47
Mexico,MEX,2020-05-26,-47
Mexico,MEX,2020-05-27,-47.143
Mexico,MEX,2020-05-28,-47.143
Mexico,MEX,2020-05-29,-46.857
Mexico,MEX,2020-05-30,-46.429
Mexico,MEX,2020-05-31,-46.286
Mexico,MEX,2020-06-01,-46.143
Mexico,MEX,2020-06-02,-45.857
Mexico,MEX,2020-06-03,-45.429
Mexico,MEX,2020-06-04,-45.143
Mexico,MEX,2020-06-05,-45.143
Mexico,MEX,2020-06-06,-45.143
Mexico,MEX,2020-06-07,-44.857
Mexico,MEX,2020-06-08,-44.857
Mexico,MEX,2020-06-09,-45
Mexico,MEX,2020-06-10,-44.857
Mexico,MEX,2020-06-11,-44.714
Mexico,MEX,2020-06-12,-44.286
Mexico,MEX,2020-06-13,-43.571
Mexico,MEX,2020-06-14,-43
Mexico,MEX,2020-06-15,-42
Mexico,MEX,2020-06-16,-40.857
Mexico,MEX,2020-06-17,-40.143
Mexico,MEX,2020-06-18,-39.429
Mexico,MEX,2020-06-19,-38.857
Mexico,MEX,2020-06-20,-38.571
Mexico,MEX,2020-06-21,-38.571
Mexico,MEX,2020-06-22,-39.143
Mexico,MEX,2020-06-23,-39.571
Mexico,MEX,2020-06-24,-40
Mexico,MEX,2020-06-25,-40.286
Mexico,MEX,2020-06-26,-40.571
Mexico,MEX,2020-06-27,-40.571
Mexico,MEX,2020-06-28,-40.143
Mexico,MEX,2020-06-29,-39.714
Mexico,MEX,2020-06-30,-39.143
Mexico,MEX,2020-07-01,-38.571
Mexico,MEX,2020-07-02,-38
Mexico,MEX,2020-07-03,-37.571
Mexico,MEX,2020-07-04,-37.571
Mexico,MEX,2020-07-05,-37.714
Mexico,MEX,2020-07-06,-37.571
Mexico,MEX,2020-07-07,-37.714
Mexico,MEX,2020-07-08,-38
Mexico,MEX,2020-07-09,-38.286
Mexico,MEX,2020-07-10,-38.286
Mexico,MEX,2020-07-11,-38.286
Mexico,MEX,2020-07-12,-38.143
Mexico,MEX,2020-07-13,-38
Mexico,MEX,2020-07-14,-37.857
Mexico,MEX,2020-07-15,-37.286
Mexico,MEX,2020-07-16,-36.714
Mexico,MEX,2020-07-17,-36.571
Mexico,MEX,2020-07-18,-36.429
Mexico,MEX,2020-07-19,-36.143
Mexico,MEX,2020-07-20,-36.286
Mexico,MEX,2020-07-21,-36.286
Mexico,MEX,2020-07-22,-36.571
Mexico,MEX,2020-07-23,-36.857
Mexico,MEX,2020-07-24,-37
Mexico,MEX,2020-07-25,-36.857
Mexico,MEX,2020-07-26,-37.143
Mexico,MEX,2020-07-27,-37.429
Mexico,MEX,2020-07-28,-37.714
Mexico,MEX,2020-07-29,-37.857
Mexico,MEX,2020-07-30,-37.714
Mexico,MEX,2020-07-31,-37.571
Mexico,MEX,2020-08-01,-37.286
Mexico,MEX,2020-08-02,-36.714
Mexico,MEX,2020-08-03,-36.143
Mexico,MEX,2020-08-04,-35.571
Mexico,MEX,2020-08-05,-34.857
Mexico,MEX,2020-08-06,-34.571
Mexico,MEX,2020-08-07,-34.286
Mexico,MEX,2020-08-08,-34.286
Mexico,MEX,2020-08-09,-34.286
Mexico,MEX,2020-08-10,-34.286
Mexico,MEX,2020-08-11,-34.286
Mexico,MEX,2020-08-12,-34.429
Mexico,MEX,2020-08-13,-34.286
Mexico,MEX,2020-08-14,-34.143
Mexico,MEX,2020-08-15,-33.571
Mexico,MEX,2020-08-16,-32.857
Mexico,MEX,2020-08-17,-32.857
Mexico,MEX,2020-08-18,-32.857
Mexico,MEX,2020-08-19,-33
Mexico,MEX,2020-08-20,-33.286
Mexico,MEX,2020-08-21,-33.286
Mexico,MEX,2020-08-22,-33.571
Mexico,MEX,2020-08-23,-33.857
Mexico,MEX,2020-08-24,-34.143
Mexico,MEX,2020-08-25,-34.429
Mexico,MEX,2020-08-26,-34.571
Mexico,MEX,2020-08-27,-34.857
Mexico,MEX,2020-08-28,-35
Mexico,MEX,2020-08-29,-34.857
Mexico,MEX,2020-08-30,-34.429
Mexico,MEX,2020-08-31,-34
Mexico,MEX,2020-09-01,-33.286
Mexico,MEX,2020-09-02,-32.714
Mexico,MEX,2020-09-03,-32.143
Mexico,MEX,2020-09-04,-32.143
Mexico,MEX,2020-09-05,-32.429
Mexico,MEX,2020-09-06,-32.857
Mexico,MEX,2020-09-07,-33
Mexico,MEX,2020-09-08,-33.429
Mexico,MEX,2020-09-09,-33.857
Mexico,MEX,2020-09-10,-34.286
Mexico,MEX,2020-09-11,-34.143
Mexico,MEX,2020-09-12,-33.571
Mexico,MEX,2020-09-13,-32.857
Mexico,MEX,2020-09-14,-32.429
Mexico,MEX,2020-09-15,-31.571
Mexico,MEX,2020-09-16,-32.143
Mexico,MEX,2020-09-17,-32.143
Mexico,MEX,2020-09-18,-32.714
Mexico,MEX,2020-09-19,-33.286
Mexico,MEX,2020-09-20,-33.714
Mexico,MEX,2020-09-21,-34.571
Mexico,MEX,2020-09-22,-36.143
Mexico,MEX,2020-09-23,-36.429
Mexico,MEX,2020-09-24,-37.429
Mexico,MEX,2020-09-25,-38.143
Mexico,MEX,2020-09-26,-38.857
Mexico,MEX,2020-09-27,-39.571
Mexico,MEX,2020-09-28,-40.286
Mexico,MEX,2020-09-29,-40.857
Mexico,MEX,2020-09-30,-40.714
Mexico,MEX,2020-10-01,-40.286
Mexico,MEX,2020-10-02,-39.857
Mexico,MEX,2020-10-03,-39.571
Mexico,MEX,2020-10-04,-39
Mexico,MEX,2020-10-05,-38.571
Mexico,MEX,2020-10-06,-38
Mexico,MEX,2020-10-07,-38.143
Mexico,MEX,2020-10-08,-38
Mexico,MEX,2020-10-09,-37.857
Mexico,MEX,2020-10-10,-37.571
Mexico,MEX,2020-10-11,-37.429
Mexico,MEX,2020-10-12,-37.429
Mexico,MEX,2020-10-13,-37.429
Mexico,MEX,2020-10-14,-37
Mexico,MEX,2020-10-15,-36.714
Mexico,MEX,2020-10-16,-36.714
Mexico,MEX,2020-10-17,-36.571
Mexico,MEX,2020-10-18,-36.429
Mexico,MEX,2020-10-19,-36.429
Mexico,MEX,2020-10-20,-36.286
Mexico,MEX,2020-10-21,-36.286
Mexico,MEX,2020-10-22,-36.286
Mexico,MEX,2020-10-23,-36
Mexico,MEX,2020-10-24,-36
Mexico,MEX,2020-10-25,-35.857
Mexico,MEX,2020-10-26,-35.714
Mexico,MEX,2020-10-27,-36
Mexico,MEX,2020-10-28,-36.143
Mexico,MEX,2020-10-29,-36.429
Mexico,MEX,2020-10-30,-36.571
Mexico,MEX,2020-10-31,-36.571
Mexico,MEX,2020-11-01,-37.143
Mexico,MEX,2020-11-02,-37.571
Mexico,MEX,2020-11-03,-37.714
Mexico,MEX,2020-11-04,-38.143
Mexico,MEX,2020-11-05,-38.714
Mexico,MEX,2020-11-06,-39.571
Mexico,MEX,2020-11-07,-40.714
Mexico,MEX,2020-11-08,-41.429
Mexico,MEX,2020-11-09,-41.429
Mexico,MEX,2020-11-10,-41.429
Mexico,MEX,2020-11-11,-41.286
Mexico,MEX,2020-11-12,-41
Mexico,MEX,2020-11-13,-40.286
Mexico,MEX,2020-11-14,-39.429
Mexico,MEX,2020-11-15,-38.143
Mexico,MEX,2020-11-16,-37.571
Mexico,MEX,2020-11-17,-37.571
Mexico,MEX,2020-11-18,-37.714
Mexico,MEX,2020-11-19,-37.714
Mexico,MEX,2020-11-20,-38.143
Mexico,MEX,2020-11-21,-38.571
Mexico,MEX,2020-11-22,-39.286
Mexico,MEX,2020-11-23,-39.714
Mexico,MEX,2020-11-24,-39.429
Moldova,MDA,2020-02-17,1.667
Moldova,MDA,2020-02-18,3
Moldova,MDA,2020-02-19,4
Moldova,MDA,2020-02-20,4.333
Moldova,MDA,2020-02-21,4
Moldova,MDA,2020-02-22,4.857
Moldova,MDA,2020-02-23,5.143
Moldova,MDA,2020-02-24,2.571
Moldova,MDA,2020-02-25,2
Moldova,MDA,2020-02-26,2.714
Moldova,MDA,2020-02-27,0.714
Moldova,MDA,2020-02-28,0.714
Moldova,MDA,2020-02-29,1.143
Moldova,MDA,2020-03-01,1.286
Moldova,MDA,2020-03-02,3.429
Moldova,MDA,2020-03-03,4.857
Moldova,MDA,2020-03-04,5.143
Moldova,MDA,2020-03-05,5.857
Moldova,MDA,2020-03-06,7.286
Moldova,MDA,2020-03-07,9.857
Moldova,MDA,2020-03-08,11
Moldova,MDA,2020-03-09,11.571
Moldova,MDA,2020-03-10,9.714
Moldova,MDA,2020-03-11,7.571
Moldova,MDA,2020-03-12,9.571
Moldova,MDA,2020-03-13,7.714
Moldova,MDA,2020-03-14,3.143
Moldova,MDA,2020-03-15,-3.286
Moldova,MDA,2020-03-16,-6.571
Moldova,MDA,2020-03-17,-10.429
Moldova,MDA,2020-03-18,-14
