Entity,Code,Date,international_travel_controls
Djibouti,DJI,2020-01-26,0
Djibouti,DJI,2020-01-27,0
Djibouti,DJI,2020-01-28,0
Djibouti,DJI,2020-01-29,0
Djibouti,DJI,2020-01-30,0
Djibouti,DJI,2020-01-31,0
Djibouti,DJI,2020-02-01,0
Djibouti,DJI,2020-02-02,0
Djibouti,DJI,2020-02-03,0
Djibouti,DJI,2020-02-04,0
Djibouti,DJI,2020-02-05,0
Djibouti,DJI,2020-02-06,0
Djibouti,DJI,2020-02-07,0
Djibouti,DJI,2020-02-08,0
Djibouti,DJI,2020-02-09,0
Djibouti,DJI,2020-02-10,0
Djibouti,DJI,2020-02-11,0
Djibouti,DJI,2020-02-12,0
Djibouti,DJI,2020-02-13,0
Djibouti,DJI,2020-02-14,0
Djibouti,DJI,2020-02-15,0
Djibouti,DJI,2020-02-16,0
Djibouti,DJI,2020-02-17,0
Djibouti,DJI,2020-02-18,0
Djibouti,DJI,2020-02-19,0
Djibouti,DJI,2020-02-20,0
Djibouti,DJI,2020-02-21,0
Djibouti,DJI,2020-02-22,0
Djibouti,DJI,2020-02-23,0
Djibouti,DJI,2020-02-24,0
Djibouti,DJI,2020-02-25,0
Djibouti,DJI,2020-02-26,0
Djibouti,DJI,2020-02-27,0
Djibouti,DJI,2020-02-28,0
Djibouti,DJI,2020-02-29,0
Djibouti,DJI,2020-03-01,0
Djibouti,DJI,2020-03-02,0
Djibouti,DJI,2020-03-03,0
Djibouti,DJI,2020-03-04,0
Djibouti,DJI,2020-03-05,0
Djibouti,DJI,2020-03-06,0
Djibouti,DJI,2020-03-07,0
Djibouti,DJI,2020-03-08,0
Djibouti,DJI,2020-03-09,0
Djibouti,DJI,2020-03-10,0
Djibouti,DJI,2020-03-11,0
Djibouti,DJI,2020-03-12,0
Djibouti,DJI,2020-03-13,0
Djibouti,DJI,2020-03-14,0
Djibouti,DJI,2020-03-15,0
Djibouti,DJI,2020-03-16,0
Djibouti,DJI,2020-03-17,0
Djibouti,DJI,2020-03-18,4
Djibouti,DJI,2020-03-19,4
Djibouti,DJI,2020-03-20,4
Djibouti,DJI,2020-03-21,4
Djibouti,DJI,2020-03-22,4
Djibouti,DJI,2020-03-23,4
Djibouti,DJI,2020-03-24,4
Djibouti,DJI,2020-03-25,4
Djibouti,DJI,2020-03-26,4
Djibouti,DJI,2020-03-27,4
Djibouti,DJI,2020-03-28,4
Djibouti,DJI,2020-03-29,4
Djibouti,DJI,2020-03-30,4
Djibouti,DJI,2020-03-31,4
Djibouti,DJI,2020-04-01,4
Djibouti,DJI,2020-04-02,4
Djibouti,DJI,2020-04-03,4
Djibouti,DJI,2020-04-04,4
Djibouti,DJI,2020-04-05,4
Djibouti,DJI,2020-04-06,4
Djibouti,DJI,2020-04-07,4
Djibouti,DJI,2020-04-08,4
Djibouti,DJI,2020-04-09,4
Djibouti,DJI,2020-04-10,4
Djibouti,DJI,2020-04-11,4
Djibouti,DJI,2020-04-12,4
Djibouti,DJI,2020-04-13,4
Djibouti,DJI,2020-04-14,4
Djibouti,DJI,2020-04-15,4
Djibouti,DJI,2020-04-16,4
Djibouti,DJI,2020-04-17,4
Djibouti,DJI,2020-04-18,4
Djibouti,DJI,2020-04-19,4
Djibouti,DJI,2020-04-20,4
Djibouti,DJI,2020-04-21,4
Djibouti,DJI,2020-04-22,4
Djibouti,DJI,2020-04-23,4
Djibouti,DJI,2020-04-24,4
Djibouti,DJI,2020-04-25,4
Djibouti,DJI,2020-04-26,4
Djibouti,DJI,2020-04-27,4
Djibouti,DJI,2020-04-28,4
Djibouti,DJI,2020-04-29,4
Djibouti,DJI,2020-04-30,4
Djibouti,DJI,2020-05-01,4
Djibouti,DJI,2020-05-02,4
Djibouti,DJI,2020-05-03,4
Djibouti,DJI,2020-05-04,4
Djibouti,DJI,2020-05-05,4
Djibouti,DJI,2020-05-06,4
Djibouti,DJI,2020-05-07,4
Djibouti,DJI,2020-05-08,4
Djibouti,DJI,2020-05-09,4
Djibouti,DJI,2020-05-10,4
Djibouti,DJI,2020-05-11,4
Djibouti,DJI,2020-05-12,4
Djibouti,DJI,2020-05-13,4
Djibouti,DJI,2020-05-14,4
Djibouti,DJI,2020-05-15,4
Djibouti,DJI,2020-05-16,4
Djibouti,DJI,2020-05-17,4
Djibouti,DJI,2020-05-18,4
Djibouti,DJI,2020-05-19,4
Djibouti,DJI,2020-05-20,4
Djibouti,DJI,2020-05-21,4
Djibouti,DJI,2020-05-22,4
Djibouti,DJI,2020-05-23,4
Djibouti,DJI,2020-05-24,4
Djibouti,DJI,2020-05-25,4
Djibouti,DJI,2020-05-26,4
Djibouti,DJI,2020-05-27,4
Djibouti,DJI,2020-05-28,4
Djibouti,DJI,2020-05-29,4
Djibouti,DJI,2020-05-30,4
Djibouti,DJI,2020-05-31,4
Djibouti,DJI,2020-06-01,4
Djibouti,DJI,2020-06-02,4
Djibouti,DJI,2020-06-03,4
Djibouti,DJI,2020-06-04,4
Djibouti,DJI,2020-06-05,4
Djibouti,DJI,2020-06-06,4
Djibouti,DJI,2020-06-07,4
Djibouti,DJI,2020-06-08,4
Djibouti,DJI,2020-06-09,4
Djibouti,DJI,2020-06-10,4
Djibouti,DJI,2020-06-11,4
Djibouti,DJI,2020-06-12,4
Djibouti,DJI,2020-06-13,4
Djibouti,DJI,2020-06-14,4
Djibouti,DJI,2020-06-15,4
Djibouti,DJI,2020-06-16,4
Djibouti,DJI,2020-06-17,4
Djibouti,DJI,2020-06-18,4
Djibouti,DJI,2020-06-19,4
Djibouti,DJI,2020-06-20,4
Djibouti,DJI,2020-06-21,4
Djibouti,DJI,2020-06-22,4
Djibouti,DJI,2020-06-23,4
Djibouti,DJI,2020-06-24,4
Djibouti,DJI,2020-06-25,4
Djibouti,DJI,2020-06-26,4
Djibouti,DJI,2020-06-27,4
Djibouti,DJI,2020-06-28,4
Djibouti,DJI,2020-06-29,4
Djibouti,DJI,2020-06-30,4
Djibouti,DJI,2020-07-01,4
Djibouti,DJI,2020-07-02,4
Djibouti,DJI,2020-07-03,4
Djibouti,DJI,2020-07-04,4
Djibouti,DJI,2020-07-05,4
Djibouti,DJI,2020-07-06,4
Djibouti,DJI,2020-07-07,4
Djibouti,DJI,2020-07-08,4
Djibouti,DJI,2020-07-09,4
Djibouti,DJI,2020-07-10,4
Djibouti,DJI,2020-07-11,4
Djibouti,DJI,2020-07-12,4
Djibouti,DJI,2020-07-13,4
Djibouti,DJI,2020-07-14,4
Djibouti,DJI,2020-07-15,4
Djibouti,DJI,2020-07-16,4
Djibouti,DJI,2020-07-17,1
Djibouti,DJI,2020-07-18,1
Djibouti,DJI,2020-07-19,1
Djibouti,DJI,2020-07-20,1
Djibouti,DJI,2020-07-21,1
Djibouti,DJI,2020-07-22,1
Djibouti,DJI,2020-07-23,1
Djibouti,DJI,2020-07-24,1
Djibouti,DJI,2020-07-25,1
Djibouti,DJI,2020-07-26,1
Djibouti,DJI,2020-07-27,1
Djibouti,DJI,2020-07-28,1
Djibouti,DJI,2020-07-29,1
Djibouti,DJI,2020-07-30,1
Djibouti,DJI,2020-07-31,1
Djibouti,DJI,2020-08-01,1
Djibouti,DJI,2020-08-02,1
Djibouti,DJI,2020-08-03,1
Djibouti,DJI,2020-08-04,1
Djibouti,DJI,2020-08-05,1
Djibouti,DJI,2020-08-06,1
Djibouti,DJI,2020-08-07,1
Djibouti,DJI,2020-08-08,1
Djibouti,DJI,2020-08-09,1
Djibouti,DJI,2020-08-10,1
Djibouti,DJI,2020-08-11,1
Djibouti,DJI,2020-08-12,1
Djibouti,DJI,2020-08-13,1
Djibouti,DJI,2020-08-14,1
Djibouti,DJI,2020-08-15,1
Djibouti,DJI,2020-08-16,1
Djibouti,DJI,2020-08-17,1
Djibouti,DJI,2020-08-18,1
Djibouti,DJI,2020-08-19,1
Djibouti,DJI,2020-08-20,1
Djibouti,DJI,2020-08-21,1
Djibouti,DJI,2020-08-22,1
Djibouti,DJI,2020-08-23,1
Djibouti,DJI,2020-08-24,1
Djibouti,DJI,2020-08-25,1
Djibouti,DJI,2020-08-26,1
Djibouti,DJI,2020-08-27,1
Djibouti,DJI,2020-08-28,1
Djibouti,DJI,2020-08-29,1
Djibouti,DJI,2020-08-30,1
Djibouti,DJI,2020-08-31,1
Djibouti,DJI,2020-09-01,1
Djibouti,DJI,2020-09-02,1
Djibouti,DJI,2020-09-03,1
Djibouti,DJI,2020-09-04,1
Djibouti,DJI,2020-09-05,1
Djibouti,DJI,2020-09-06,1
Djibouti,DJI,2020-09-07,1
Djibouti,DJI,2020-09-08,1
Djibouti,DJI,2020-09-09,1
Djibouti,DJI,2020-09-10,1
Djibouti,DJI,2020-09-11,1
Djibouti,DJI,2020-09-12,1
Djibouti,DJI,2020-09-13,1
Djibouti,DJI,2020-09-14,1
Djibouti,DJI,2020-09-15,1
Djibouti,DJI,2020-09-16,1
Djibouti,DJI,2020-09-17,1
Djibouti,DJI,2020-09-18,1
Djibouti,DJI,2020-09-19,1
Djibouti,DJI,2020-09-20,1
Djibouti,DJI,2020-09-21,1
Djibouti,DJI,2020-09-22,1
Djibouti,DJI,2020-09-23,1
Djibouti,DJI,2020-09-24,1
Djibouti,DJI,2020-09-25,1
Djibouti,DJI,2020-09-26,1
Djibouti,DJI,2020-09-27,1
Djibouti,DJI,2020-09-28,1
Djibouti,DJI,2020-09-29,1
Djibouti,DJI,2020-09-30,1
Djibouti,DJI,2020-10-01,1
Djibouti,DJI,2020-10-02,1
Djibouti,DJI,2020-10-03,1
Djibouti,DJI,2020-10-04,1
Djibouti,DJI,2020-10-05,1
Djibouti,DJI,2020-10-06,1
Djibouti,DJI,2020-10-07,1
Djibouti,DJI,2020-10-08,1
Djibouti,DJI,2020-10-09,1
Djibouti,DJI,2020-10-10,1
Djibouti,DJI,2020-10-11,1
Djibouti,DJI,2020-10-12,1
Djibouti,DJI,2020-10-13,1
Djibouti,DJI,2020-10-14,1
Djibouti,DJI,2020-10-15,1
Djibouti,DJI,2020-10-16,1
Djibouti,DJI,2020-10-17,1
Djibouti,DJI,2020-10-18,1
Djibouti,DJI,2020-10-19,1
Djibouti,DJI,2020-10-20,1
Djibouti,DJI,2020-10-21,1
Djibouti,DJI,2020-10-22,1
Djibouti,DJI,2020-10-23,1
Djibouti,DJI,2020-10-24,1
Djibouti,DJI,2020-10-25,1
Djibouti,DJI,2020-10-26,1
Djibouti,DJI,2020-10-27,1
Djibouti,DJI,2020-10-28,1
Djibouti,DJI,2020-10-29,1
Djibouti,DJI,2020-10-30,1
Djibouti,DJI,2020-10-31,1
Djibouti,DJI,2020-11-01,1
Djibouti,DJI,2020-11-02,1
Djibouti,DJI,2020-11-03,1
Djibouti,DJI,2020-11-04,1
Djibouti,DJI,2020-11-05,1
Djibouti,DJI,2020-11-06,1
Djibouti,DJI,2020-11-07,1
Djibouti,DJI,2020-11-08,1
Djibouti,DJI,2020-11-09,1
Djibouti,DJI,2020-11-10,1
Djibouti,DJI,2020-11-11,1
Djibouti,DJI,2020-11-12,1
Djibouti,DJI,2020-11-13,1
Djibouti,DJI,2020-11-14,1
Djibouti,DJI,2020-11-15,1
Djibouti,DJI,2020-11-16,1
Djibouti,DJI,2020-11-17,1
Djibouti,DJI,2020-11-18,1
Djibouti,DJI,2020-11-19,1
Djibouti,DJI,2020-11-20,1
Djibouti,DJI,2020-11-21,1
Dominica,DMA,2020-01-01,0
Dominica,DMA,2020-01-02,0
Dominica,DMA,2020-01-03,0
Dominica,DMA,2020-01-04,0
Dominica,DMA,2020-01-05,0
Dominica,DMA,2020-01-06,0
Dominica,DMA,2020-01-07,0
Dominica,DMA,2020-01-08,0
Dominica,DMA,2020-01-09,0
Dominica,DMA,2020-01-10,0
Dominica,DMA,2020-01-11,0
Dominica,DMA,2020-01-12,0
Dominica,DMA,2020-01-13,0
Dominica,DMA,2020-01-14,0
Dominica,DMA,2020-01-15,0
Dominica,DMA,2020-01-16,0
Dominica,DMA,2020-01-17,0
Dominica,DMA,2020-01-18,0
Dominica,DMA,2020-01-19,0
Dominica,DMA,2020-01-20,0
Dominica,DMA,2020-01-21,0
Dominica,DMA,2020-01-22,0
Dominica,DMA,2020-01-23,0
Dominica,DMA,2020-01-24,0
Dominica,DMA,2020-01-25,0
Dominica,DMA,2020-01-26,0
Dominica,DMA,2020-01-27,0
Dominica,DMA,2020-01-28,0
Dominica,DMA,2020-01-29,0
Dominica,DMA,2020-01-30,0
Dominica,DMA,2020-01-31,0
Dominica,DMA,2020-02-01,0
Dominica,DMA,2020-02-02,0
Dominica,DMA,2020-02-03,0
Dominica,DMA,2020-02-04,0
Dominica,DMA,2020-02-05,0
Dominica,DMA,2020-02-06,0
Dominica,DMA,2020-02-07,0
Dominica,DMA,2020-02-08,0
Dominica,DMA,2020-02-09,0
Dominica,DMA,2020-02-10,0
Dominica,DMA,2020-02-11,0
Dominica,DMA,2020-02-12,0
Dominica,DMA,2020-02-13,0
Dominica,DMA,2020-02-14,0
Dominica,DMA,2020-02-15,0
Dominica,DMA,2020-02-16,0
Dominica,DMA,2020-02-17,0
Dominica,DMA,2020-02-18,0
Dominica,DMA,2020-02-19,0
Dominica,DMA,2020-02-20,0
Dominica,DMA,2020-02-21,0
Dominica,DMA,2020-02-22,0
Dominica,DMA,2020-02-23,0
Dominica,DMA,2020-02-24,0
Dominica,DMA,2020-02-25,0
Dominica,DMA,2020-02-26,0
Dominica,DMA,2020-02-27,0
Dominica,DMA,2020-02-28,0
Dominica,DMA,2020-02-29,0
Dominica,DMA,2020-03-01,0
Dominica,DMA,2020-03-02,0
Dominica,DMA,2020-03-03,0
Dominica,DMA,2020-03-04,0
Dominica,DMA,2020-03-05,0
Dominica,DMA,2020-03-06,0
Dominica,DMA,2020-03-07,0
Dominica,DMA,2020-03-08,0
Dominica,DMA,2020-03-09,0
Dominica,DMA,2020-03-10,0
Dominica,DMA,2020-03-11,0
Dominica,DMA,2020-03-12,0
Dominica,DMA,2020-03-13,0
Dominica,DMA,2020-03-14,0
Dominica,DMA,2020-03-15,0
Dominica,DMA,2020-03-16,0
Dominica,DMA,2020-03-17,0
Dominica,DMA,2020-03-18,0
Dominica,DMA,2020-03-19,0
Dominica,DMA,2020-03-20,0
Dominica,DMA,2020-03-21,0
Dominica,DMA,2020-03-22,1
Dominica,DMA,2020-03-23,1
Dominica,DMA,2020-03-24,1
Dominica,DMA,2020-03-25,1
Dominica,DMA,2020-03-26,1
Dominica,DMA,2020-03-27,1
Dominica,DMA,2020-03-28,3
Dominica,DMA,2020-03-29,3
Dominica,DMA,2020-03-30,3
Dominica,DMA,2020-03-31,3
Dominica,DMA,2020-04-01,4
Dominica,DMA,2020-04-02,4
Dominica,DMA,2020-04-03,4
Dominica,DMA,2020-04-04,4
Dominica,DMA,2020-04-05,4
Dominica,DMA,2020-04-06,4
Dominica,DMA,2020-04-07,4
Dominica,DMA,2020-04-08,4
Dominica,DMA,2020-04-09,4
Dominica,DMA,2020-04-10,4
Dominica,DMA,2020-04-11,4
Dominica,DMA,2020-04-12,4
Dominica,DMA,2020-04-13,4
Dominica,DMA,2020-04-14,4
Dominica,DMA,2020-04-15,4
Dominica,DMA,2020-04-16,4
Dominica,DMA,2020-04-17,4
Dominica,DMA,2020-04-18,4
Dominica,DMA,2020-04-19,4
Dominica,DMA,2020-04-20,4
Dominica,DMA,2020-04-21,4
Dominica,DMA,2020-04-22,4
Dominica,DMA,2020-04-23,4
Dominica,DMA,2020-04-24,4
Dominica,DMA,2020-04-25,4
Dominica,DMA,2020-04-26,4
Dominica,DMA,2020-04-27,4
Dominica,DMA,2020-04-28,4
Dominica,DMA,2020-04-29,4
Dominica,DMA,2020-04-30,4
Dominica,DMA,2020-05-01,4
Dominica,DMA,2020-05-02,4
Dominica,DMA,2020-05-03,4
Dominica,DMA,2020-05-04,4
Dominica,DMA,2020-05-05,4
Dominica,DMA,2020-05-06,4
Dominica,DMA,2020-05-07,4
Dominica,DMA,2020-05-08,4
Dominica,DMA,2020-05-09,4
Dominica,DMA,2020-05-10,4
Dominica,DMA,2020-05-11,4
Dominica,DMA,2020-05-12,4
Dominica,DMA,2020-05-13,4
Dominica,DMA,2020-05-14,4
Dominica,DMA,2020-05-15,4
Dominica,DMA,2020-05-16,4
Dominica,DMA,2020-05-17,4
Dominica,DMA,2020-05-18,4
Dominica,DMA,2020-05-19,4
Dominica,DMA,2020-05-20,4
Dominica,DMA,2020-05-21,4
Dominica,DMA,2020-05-22,4
Dominica,DMA,2020-05-23,4
Dominica,DMA,2020-05-24,4
Dominica,DMA,2020-05-25,4
Dominica,DMA,2020-05-26,4
Dominica,DMA,2020-05-27,4
Dominica,DMA,2020-05-28,4
Dominica,DMA,2020-05-29,4
Dominica,DMA,2020-05-30,4
Dominica,DMA,2020-05-31,4
Dominica,DMA,2020-06-01,4
Dominica,DMA,2020-06-02,4
Dominica,DMA,2020-06-03,4
Dominica,DMA,2020-06-04,4
Dominica,DMA,2020-06-05,4
Dominica,DMA,2020-06-06,4
Dominica,DMA,2020-06-07,4
Dominica,DMA,2020-06-08,4
Dominica,DMA,2020-06-09,4
Dominica,DMA,2020-06-10,4
Dominica,DMA,2020-06-11,4
Dominica,DMA,2020-06-12,4
Dominica,DMA,2020-06-13,4
Dominica,DMA,2020-06-14,4
Dominica,DMA,2020-06-15,4
Dominica,DMA,2020-06-16,4
Dominica,DMA,2020-06-17,4
Dominica,DMA,2020-06-18,4
Dominica,DMA,2020-06-19,4
Dominica,DMA,2020-06-20,4
Dominica,DMA,2020-06-21,4
Dominica,DMA,2020-06-22,4
Dominica,DMA,2020-06-23,4
Dominica,DMA,2020-06-24,4
Dominica,DMA,2020-06-25,4
Dominica,DMA,2020-06-26,4
Dominica,DMA,2020-06-27,4
Dominica,DMA,2020-06-28,4
Dominica,DMA,2020-06-29,4
Dominica,DMA,2020-06-30,4
Dominica,DMA,2020-07-01,4
Dominica,DMA,2020-07-02,4
Dominica,DMA,2020-07-03,4
Dominica,DMA,2020-07-04,4
Dominica,DMA,2020-07-05,4
Dominica,DMA,2020-07-06,4
Dominica,DMA,2020-07-07,4
Dominica,DMA,2020-07-08,4
Dominica,DMA,2020-07-09,4
Dominica,DMA,2020-07-10,4
Dominica,DMA,2020-07-11,4
Dominica,DMA,2020-07-12,4
Dominica,DMA,2020-07-13,4
Dominica,DMA,2020-07-14,4
Dominica,DMA,2020-07-15,4
Dominica,DMA,2020-07-16,4
Dominica,DMA,2020-07-17,4
Dominica,DMA,2020-07-18,4
Dominica,DMA,2020-07-19,4
Dominica,DMA,2020-07-20,4
Dominica,DMA,2020-07-21,4
Dominica,DMA,2020-07-22,4
Dominica,DMA,2020-07-23,4
Dominica,DMA,2020-07-24,4
Dominica,DMA,2020-07-25,4
Dominica,DMA,2020-07-26,4
Dominica,DMA,2020-07-27,4
Dominica,DMA,2020-07-28,4
Dominica,DMA,2020-07-29,4
Dominica,DMA,2020-07-30,4
Dominica,DMA,2020-07-31,4
Dominica,DMA,2020-08-01,4
Dominica,DMA,2020-08-02,4
Dominica,DMA,2020-08-03,4
Dominica,DMA,2020-08-04,4
Dominica,DMA,2020-08-05,4
Dominica,DMA,2020-08-06,4
Dominica,DMA,2020-08-07,1
Dominica,DMA,2020-08-08,1
Dominica,DMA,2020-08-09,1
Dominica,DMA,2020-08-10,1
Dominica,DMA,2020-08-11,1
Dominica,DMA,2020-08-12,1
Dominica,DMA,2020-08-13,1
Dominica,DMA,2020-08-14,1
Dominica,DMA,2020-08-15,1
Dominica,DMA,2020-08-16,1
Dominica,DMA,2020-08-17,1
Dominica,DMA,2020-08-18,1
Dominica,DMA,2020-08-19,1
Dominica,DMA,2020-08-20,1
Dominica,DMA,2020-08-21,1
Dominica,DMA,2020-08-22,1
Dominica,DMA,2020-08-23,1
Dominica,DMA,2020-08-24,1
Dominica,DMA,2020-08-25,1
Dominica,DMA,2020-08-26,1
Dominica,DMA,2020-08-27,1
Dominica,DMA,2020-08-28,1
Dominica,DMA,2020-08-29,1
Dominica,DMA,2020-08-30,1
Dominica,DMA,2020-08-31,1
Dominica,DMA,2020-09-01,1
Dominica,DMA,2020-09-02,1
Dominica,DMA,2020-09-03,1
Dominica,DMA,2020-09-04,1
Dominica,DMA,2020-09-05,1
Dominica,DMA,2020-09-06,1
Dominica,DMA,2020-09-07,1
Dominica,DMA,2020-09-08,1
Dominica,DMA,2020-09-09,1
Dominica,DMA,2020-09-10,1
Dominica,DMA,2020-09-11,1
Dominica,DMA,2020-09-12,1
Dominica,DMA,2020-09-13,1
Dominica,DMA,2020-09-14,1
Dominica,DMA,2020-09-15,1
Dominica,DMA,2020-09-16,1
Dominica,DMA,2020-09-17,1
Dominica,DMA,2020-09-18,1
Dominica,DMA,2020-09-19,1
Dominica,DMA,2020-09-20,1
Dominica,DMA,2020-09-21,1
Dominica,DMA,2020-09-22,1
Dominica,DMA,2020-09-23,1
Dominica,DMA,2020-09-24,1
Dominica,DMA,2020-09-25,1
Dominica,DMA,2020-09-26,1
Dominica,DMA,2020-09-27,1
Dominica,DMA,2020-09-28,1
Dominica,DMA,2020-09-29,1
Dominica,DMA,2020-09-30,1
Dominica,DMA,2020-10-01,1
Dominica,DMA,2020-10-02,1
Dominica,DMA,2020-10-03,1
Dominica,DMA,2020-10-04,1
Dominica,DMA,2020-10-05,1
Dominica,DMA,2020-10-06,1
Dominica,DMA,2020-10-07,1
Dominica,DMA,2020-10-08,1
Dominica,DMA,2020-10-09,1
Dominica,DMA,2020-10-10,1
Dominica,DMA,2020-10-11,1
Dominica,DMA,2020-10-12,1
Dominica,DMA,2020-10-13,2
Dominica,DMA,2020-10-14,2
Dominica,DMA,2020-10-15,2
Dominica,DMA,2020-10-16,2
Dominica,DMA,2020-10-17,2
Dominica,DMA,2020-10-18,2
Dominica,DMA,2020-10-19,2
Dominica,DMA,2020-10-20,2
Dominica,DMA,2020-10-21,2
Dominica,DMA,2020-10-22,2
Dominica,DMA,2020-10-23,2
Dominica,DMA,2020-10-24,2
Dominica,DMA,2020-10-25,2
Dominica,DMA,2020-10-26,2
Dominica,DMA,2020-10-27,2
Dominica,DMA,2020-10-28,2
Dominica,DMA,2020-10-29,2
Dominica,DMA,2020-10-30,2
Dominica,DMA,2020-10-31,2
Dominica,DMA,2020-11-01,2
Dominica,DMA,2020-11-02,2
Dominica,DMA,2020-11-03,2
Dominica,DMA,2020-11-04,2
Dominica,DMA,2020-11-05,2
Dominica,DMA,2020-11-06,2
Dominica,DMA,2020-11-07,2
Dominica,DMA,2020-11-08,2
Dominica,DMA,2020-11-09,2
Dominica,DMA,2020-11-10,2
Dominica,DMA,2020-11-11,2
Dominica,DMA,2020-11-12,2
Dominica,DMA,2020-11-13,2
Dominica,DMA,2020-11-14,2
Dominica,DMA,2020-11-15,2
Dominica,DMA,2020-11-16,2
Dominica,DMA,2020-11-17,2
Dominica,DMA,2020-11-18,2
Dominica,DMA,2020-11-19,2
Dominica,DMA,2020-11-20,2
Dominica,DMA,2020-11-21,2
Dominica,DMA,2020-11-22,2
Dominica,DMA,2020-11-23,2
Dominican Republic,DOM,2020-01-01,0
Dominican Republic,DOM,2020-01-02,0
Dominican Republic,DOM,2020-01-03,0
Dominican Republic,DOM,2020-01-04,0
Dominican Republic,DOM,2020-01-05,0
Dominican Republic,DOM,2020-01-06,0
Dominican Republic,DOM,2020-01-07,0
Dominican Republic,DOM,2020-01-08,0
Dominican Republic,DOM,2020-01-09,0
Dominican Republic,DOM,2020-01-10,0
Dominican Republic,DOM,2020-01-11,0
Dominican Republic,DOM,2020-01-12,0
Dominican Republic,DOM,2020-01-13,0
Dominican Republic,DOM,2020-01-14,0
Dominican Republic,DOM,2020-01-15,0
Dominican Republic,DOM,2020-01-16,0
Dominican Republic,DOM,2020-01-17,0
Dominican Republic,DOM,2020-01-18,0
Dominican Republic,DOM,2020-01-19,0
Dominican Republic,DOM,2020-01-20,0
Dominican Republic,DOM,2020-01-21,0
Dominican Republic,DOM,2020-01-22,0
Dominican Republic,DOM,2020-01-23,0
Dominican Republic,DOM,2020-01-24,0
Dominican Republic,DOM,2020-01-25,0
Dominican Republic,DOM,2020-01-26,0
Dominican Republic,DOM,2020-01-27,0
Dominican Republic,DOM,2020-01-28,0
Dominican Republic,DOM,2020-01-29,0
Dominican Republic,DOM,2020-01-30,0
Dominican Republic,DOM,2020-01-31,0
Dominican Republic,DOM,2020-02-01,0
Dominican Republic,DOM,2020-02-02,0
Dominican Republic,DOM,2020-02-03,0
Dominican Republic,DOM,2020-02-04,0
Dominican Republic,DOM,2020-02-05,0
Dominican Republic,DOM,2020-02-06,0
Dominican Republic,DOM,2020-02-07,0
Dominican Republic,DOM,2020-02-08,0
Dominican Republic,DOM,2020-02-09,0
Dominican Republic,DOM,2020-02-10,0
Dominican Republic,DOM,2020-02-11,0
Dominican Republic,DOM,2020-02-12,0
Dominican Republic,DOM,2020-02-13,0
Dominican Republic,DOM,2020-02-14,0
Dominican Republic,DOM,2020-02-15,0
Dominican Republic,DOM,2020-02-16,0
Dominican Republic,DOM,2020-02-17,0
Dominican Republic,DOM,2020-02-18,0
Dominican Republic,DOM,2020-02-19,0
Dominican Republic,DOM,2020-02-20,0
Dominican Republic,DOM,2020-02-21,0
Dominican Republic,DOM,2020-02-22,0
Dominican Republic,DOM,2020-02-23,0
Dominican Republic,DOM,2020-02-24,0
Dominican Republic,DOM,2020-02-25,0
Dominican Republic,DOM,2020-02-26,0
Dominican Republic,DOM,2020-02-27,0
Dominican Republic,DOM,2020-02-28,0
Dominican Republic,DOM,2020-02-29,0
Dominican Republic,DOM,2020-03-01,0
Dominican Republic,DOM,2020-03-02,0
Dominican Republic,DOM,2020-03-03,0
Dominican Republic,DOM,2020-03-04,0
Dominican Republic,DOM,2020-03-05,0
Dominican Republic,DOM,2020-03-06,0
Dominican Republic,DOM,2020-03-07,0
Dominican Republic,DOM,2020-03-08,0
Dominican Republic,DOM,2020-03-09,0
Dominican Republic,DOM,2020-03-10,0
Dominican Republic,DOM,2020-03-11,0
Dominican Republic,DOM,2020-03-12,0
Dominican Republic,DOM,2020-03-13,0
Dominican Republic,DOM,2020-03-14,0
Dominican Republic,DOM,2020-03-15,0
Dominican Republic,DOM,2020-03-16,3
Dominican Republic,DOM,2020-03-17,3
Dominican Republic,DOM,2020-03-18,3
Dominican Republic,DOM,2020-03-19,4
Dominican Republic,DOM,2020-03-20,4
Dominican Republic,DOM,2020-03-21,4
Dominican Republic,DOM,2020-03-22,4
Dominican Republic,DOM,2020-03-23,4
Dominican Republic,DOM,2020-03-24,4
Dominican Republic,DOM,2020-03-25,4
Dominican Republic,DOM,2020-03-26,4
Dominican Republic,DOM,2020-03-27,4
Dominican Republic,DOM,2020-03-28,4
Dominican Republic,DOM,2020-03-29,4
Dominican Republic,DOM,2020-03-30,4
Dominican Republic,DOM,2020-03-31,4
Dominican Republic,DOM,2020-04-01,4
Dominican Republic,DOM,2020-04-02,4
Dominican Republic,DOM,2020-04-03,4
Dominican Republic,DOM,2020-04-04,4
Dominican Republic,DOM,2020-04-05,4
Dominican Republic,DOM,2020-04-06,4
Dominican Republic,DOM,2020-04-07,4
Dominican Republic,DOM,2020-04-08,4
Dominican Republic,DOM,2020-04-09,4
Dominican Republic,DOM,2020-04-10,4
Dominican Republic,DOM,2020-04-11,4
Dominican Republic,DOM,2020-04-12,4
Dominican Republic,DOM,2020-04-13,4
Dominican Republic,DOM,2020-04-14,4
Dominican Republic,DOM,2020-04-15,4
Dominican Republic,DOM,2020-04-16,4
Dominican Republic,DOM,2020-04-17,4
Dominican Republic,DOM,2020-04-18,4
Dominican Republic,DOM,2020-04-19,4
Dominican Republic,DOM,2020-04-20,4
Dominican Republic,DOM,2020-04-21,4
